Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
EU-20250207-0123,07/02/2025,12/02/2025,First Class,CZ-6490,Anna Procházková,Consumer,Czechia,Prague,Prague Region,11000,West,P-58302,Technology,Copiers,All-in-One Printer,1718.42,8,0.1,477.2
EU-20230424-0124,24/04/2023,29/04/2023,Second Class,CZ-7016,Lukáš Černý,Corporate,Czechia,Brno,South Moravian,60200,West,P-62487,Technology,Phones,Business Phone Pro,1597.14,6,0,437.94
EU-20250216-0125,16/02/2025,17/02/2025,First Class,CZ-7305,Jakub Veselý,Corporate,Czechia,Prague,Prague Region,11000,East,P-62603,Furniture,Bookcases,OfficePro Bookcase,2416.85,7,0.2,-109.65
EU-20230627-0126,27/06/2023,03/07/2023,Second Class,CZ-6954,Petr Svoboda,Consumer,Czechia,Hradec Králové,Hradec Králové Region,50002,Central,P-40678,Furniture,Bookcases,Classic Oak Bookcase,2809.59,7,0,525.78
EU-20230827-0127,27/08/2023,31/08/2023,Second Class,CZ-7722,Anna Procházková,Home Office,Czechia,Plzeň,Plzeň Region,30100,South,P-49986,Technology,Accessories,USB-C Hub 7-in-1,2700.72,8,0,479.65
EU-20230406-0128,06/04/2023,11/04/2023,First Class,CZ-5547,Eva Dvořáková,Corporate,Czechia,Liberec,Liberec Region,46000,West,P-64771,Office Supplies,Storage,File Cabinet 2-Drawer,2624.88,8,0,210.03
EU-20250402-0129,02/04/2025,03/04/2025,First Class,CZ-7150,Tomas Horák,Home Office,Czechia,Liberec,Liberec Region,46000,South,P-14425,Furniture,Chairs,Executive Leather Chair,1678.5,5,0,245.69
EU-20240915-0130,15/09/2024,19/09/2024,Same Day,CZ-5177,Katerina Malá,Consumer,Czechia,České Budějovice,South Bohemian,37001,West,P-18705,Office Supplies,Paper,Photo Paper Glossy,265.05,7,0.2,-15.38
EU-20250115-0131,15/01/2025,21/01/2025,Same Day,CZ-2409,Lukáš Černý,Home Office,Czechia,Liberec,Liberec Region,46000,West,P-86918,Technology,Accessories,USB-C Hub 7-in-1,2278.8,5,0,251.58
EU-20230913-0132,13/09/2023,18/09/2023,Second Class,CZ-6986,Katerina Malá,Corporate,Czechia,Prague,Prague Region,11000,South,P-27771,Furniture,Tables,Coffee Table Modern,688.45,5,0,71.61
EU-20241227-0133,27/12/2024,27/12/2024,Standard Class,CZ-4186,Jan Novak,Home Office,Czechia,Liberec,Liberec Region,46000,Central,P-37856,Furniture,Tables,Standing Desk 120cm,356.93,8,0.4,-113.69
EU-20231008-0134,08/10/2023,14/10/2023,First Class,CZ-3541,Katerina Malá,Consumer,Czechia,Olomouc,Olomouc Region,77900,Central,P-65961,Office Supplies,Art,Marker Set 24,993.6,8,0.1,33.79
EU-20230316-0135,16/03/2023,21/03/2023,First Class,CZ-6475,Lukáš Černý,Home Office,Czechia,Plzeň,Plzeň Region,30100,Central,P-67384,Technology,Accessories,Wireless Mouse,530.44,2,0,146.41
EU-20250924-0136,24/09/2025,25/09/2025,Same Day,CZ-1341,Petr Svoboda,Consumer,Czechia,Liberec,Liberec Region,46000,East,P-71396,Furniture,Chairs,Executive Leather Chair,140.66,1,0,31.64
EU-20240901-0137,01/09/2024,04/09/2024,Same Day,CZ-7136,Jan Novak,Consumer,Czechia,Hradec Králové,Hradec Králové Region,50002,East,P-57924,Furniture,Bookcases,Classic Oak Bookcase,650.5,6,0.2,-36.7
EU-20240420-0138,20/04/2024,25/04/2024,Same Day,CZ-4067,Katerina Malá,Home Office,Czechia,Olomouc,Olomouc Region,77900,East,P-48709,Office Supplies,Binders,Heavy-Duty Binder,91.81,1,0,21.11
EU-20240106-0139,06/01/2024,07/01/2024,First Class,CZ-5124,Anna Procházková,Home Office,Czechia,České Budějovice,South Bohemian,37001,West,P-67492,Furniture,Tables,Standing Desk 120cm,1110.99,3,0,197.66
EU-20250317-0140,17/03/2025,19/03/2025,Second Class,CZ-3711,Jan Novak,Consumer,Czechia,Liberec,Liberec Region,46000,South,P-14853,Technology,Phones,Business Phone Pro,1509.66,4,0.1,151.33
EU-20240701-0141,01/07/2024,07/07/2024,Second Class,CZ-2762,Jakub Veselý,Consumer,Czechia,Brno,South Moravian,60200,West,P-41987,Furniture,Chairs,Executive Leather Chair,574.64,8,0,77.91
EU-20240325-0142,25/03/2024,29/03/2024,Standard Class,CZ-6760,Tomas Horák,Home Office,Czechia,Ostrava,Moravian-Silesian,70030,South,P-44008,Office Supplies,Storage,File Cabinet 2-Drawer,54.83,2,0.1,11.05
EU-20230208-0143,08/02/2023,10/02/2023,Same Day,CZ-2252,Tomas Horák,Consumer,Czechia,Prague,Prague Region,11000,East,P-96123,Technology,Accessories,Mechanical Keyboard,2831.52,8,0,810.75
EU-20231002-0144,02/10/2023,06/10/2023,Same Day,CZ-2341,Lukáš Černý,Consumer,Czechia,Olomouc,Olomouc Region,77900,East,P-54623,Furniture,Chairs,Ergo Mesh Chair,1883.9,6,0.1,388.39
EU-20230322-0145,22/03/2023,28/03/2023,Standard Class,CZ-6604,Jan Novak,Home Office,Czechia,Brno,South Moravian,60200,Central,P-77957,Furniture,Bookcases,OfficePro Bookcase,3147.19,8,0.1,343.04
EU-20230330-0146,30/03/2023,02/04/2023,Second Class,CZ-6913,Anna Procházková,Home Office,Czechia,Plzeň,Plzeň Region,30100,West,P-66276,Office Supplies,Paper,A4 Copy Paper 500,2563.44,8,0,373.32
EU-20240920-0147,20/09/2024,26/09/2024,Second Class,CZ-5232,Lukáš Černý,Consumer,Czechia,Prague,Prague Region,11000,East,P-21122,Furniture,Chairs,Ergo Mesh Chair,1674.68,7,0,273.62
EU-20240421-0148,21/04/2024,22/04/2024,First Class,CZ-1614,Anna Procházková,Consumer,Czechia,Prague,Prague Region,11000,Central,P-97312,Furniture,Bookcases,Classic Oak Bookcase,925.16,2,0,66.12
EU-20230707-0149,07/07/2023,11/07/2023,Second Class,CZ-1130,Jakub Veselý,Consumer,Czechia,Ostrava,Moravian-Silesian,70030,East,P-12983,Technology,Accessories,Wireless Mouse,2614.64,8,0,1038.01
EU-20240610-0150,10/06/2024,10/06/2024,Standard Class,CZ-8564,Tomas Horák,Corporate,Czechia,České Budějovice,South Bohemian,37001,South,P-37345,Technology,Phones,Smartphone X Lite,1563.17,7,0,25.96
EU-20230619-0151,19/06/2023,20/06/2023,Standard Class,CZ-5346,Jan Novak,Home Office,Czechia,Liberec,Liberec Region,46000,South,P-39430,Technology,Phones,Smartphone X Lite,524.96,2,0,74.12
EU-20250108-0152,08/01/2025,10/01/2025,Same Day,CZ-9436,Petr Svoboda,Home Office,Czechia,Brno,South Moravian,60200,South,P-72187,Office Supplies,Art,Highlighters Neon 6,135.53,2,0.3,-15.22
EU-20240112-0153,12/01/2024,13/01/2024,First Class,CZ-8069,Katerina Malá,Consumer,Czechia,Ostrava,Moravian-Silesian,70030,West,P-60072,Furniture,Chairs,Stackable Chair Set,2524.96,8,0,169.81
EU-20250916-0154,16/09/2025,16/09/2025,Standard Class,CZ-3033,Anna Procházková,Home Office,Czechia,Hradec Králové,Hradec Králové Region,50002,West,P-65619,Office Supplies,Storage,File Cabinet 2-Drawer,548.8,4,0.2,2.76
EU-20241205-0155,05/12/2024,09/12/2024,Same Day,CZ-9173,Jakub Veselý,Corporate,Czechia,Hradec Králové,Hradec Králové Region,50002,East,P-45400,Office Supplies,Art,Marker Set 24,1796,5,0,438.91
EU-20230520-0156,20/05/2023,22/05/2023,First Class,CZ-8486,Katerina Malá,Home Office,Czechia,Hradec Králové,Hradec Králové Region,50002,East,P-39757,Technology,Phones,Business Phone Pro,479.44,9,0.1,49.68
EU-20250210-0157,10/02/2025,12/02/2025,Standard Class,CZ-8827,Jakub Veselý,Consumer,Czechia,Brno,South Moravian,60200,West,P-91470,Furniture,Tables,Conference Table 2m,2222.21,9,0.2,127.91
EU-20231126-0158,26/11/2023,28/11/2023,Standard Class,CZ-7402,Katerina Malá,Home Office,Czechia,Olomouc,Olomouc Region,77900,Central,P-24199,Furniture,Tables,Coffee Table Modern,321.65,3,0.1,43.39
EU-20241227-0159,27/12/2024,27/12/2024,Standard Class,CZ-2913,Lukáš Černý,Home Office,Czechia,Olomouc,Olomouc Region,77900,South,P-40448,Technology,Phones,Business Phone Pro,802.39,5,0.1,114.04
EU-20230303-0160,03/03/2023,03/03/2023,Same Day,CZ-5876,Anna Procházková,Consumer,Czechia,Brno,South Moravian,60200,Central,P-17287,Technology,Accessories,Mechanical Keyboard,218.59,3,0.2,-12.98
EU-20250628-0161,28/06/2025,02/07/2025,Second Class,CZ-2290,Jakub Veselý,Corporate,Czechia,Olomouc,Olomouc Region,77900,West,P-93560,Furniture,Chairs,Stackable Chair Set,3039.12,9,0.1,371.87
EU-20250107-0162,07/01/2025,10/01/2025,First Class,CZ-1954,Lukáš Černý,Consumer,Czechia,Liberec,Liberec Region,46000,West,P-91121,Technology,Copiers,Office Copier 3000,1787.67,9,0,331.65
EU-20250619-0163,19/06/2025,20/06/2025,Same Day,CZ-9228,Petr Svoboda,Home Office,Czechia,Ostrava,Moravian-Silesian,70030,Central,P-19903,Office Supplies,Storage,Plastic Storage Box,1243.08,6,0,242.41
EU-20230424-0164,24/04/2023,28/04/2023,Second Class,CZ-3745,Jakub Veselý,Home Office,Czechia,Prague,Prague Region,11000,West,P-11591,Furniture,Tables,Coffee Table Modern,1029.63,5,0.4,-724.44
EU-20250118-0165,18/01/2025,18/01/2025,First Class,CZ-5311,Petr Svoboda,Corporate,Czechia,Ostrava,Moravian-Silesian,70030,East,P-17314,Office Supplies,Art,Highlighters Neon 6,2395.8,8,0.1,326.01
EU-20250326-0166,26/03/2025,26/03/2025,Same Day,CZ-5286,Jakub Veselý,Corporate,Czechia,Prague,Prague Region,11000,West,P-79274,Furniture,Bookcases,IKEA Billy Bookcase,434.74,1,0,118.91
EU-20240710-0167,10/07/2024,11/07/2024,Standard Class,CZ-3808,Katerina Malá,Home Office,Czechia,Liberec,Liberec Region,46000,Central,P-59138,Office Supplies,Art,Highlighters Neon 6,1850.19,7,0.3,-160.17
EU-20250715-0168,15/07/2025,16/07/2025,Second Class,CZ-1294,Jakub Veselý,Consumer,Czechia,České Budějovice,South Bohemian,37001,East,P-85713,Office Supplies,Binders,Heavy-Duty Binder,1760.56,5,0.2,-117.65
EU-20231226-0169,26/12/2023,01/01/2024,Second Class,CZ-8009,Lukáš Černý,Consumer,Czechia,Plzeň,Plzeň Region,30100,East,P-22987,Technology,Phones,Smartphone X Lite,132.37,1,0.1,7.05
EU-20240411-0170,11/04/2024,16/04/2024,Same Day,CZ-2435,Eva Dvořáková,Home Office,Czechia,Prague,Prague Region,11000,South,P-36660,Office Supplies,Storage,Plastic Storage Box,28.47,3,0,5.23
EU-20240428-0171,28/04/2024,29/04/2024,Same Day,CZ-8491,Jan Novak,Consumer,Czechia,Plzeň,Plzeň Region,30100,East,P-60192,Furniture,Chairs,Stackable Chair Set,222.96,4,0,46.02
EU-20241205-0172,05/12/2024,10/12/2024,Same Day,CZ-3353,Jakub Veselý,Home Office,Czechia,Brno,South Moravian,60200,East,P-33821,Office Supplies,Binders,Heavy-Duty Binder,347.98,1,0.1,45.78
EU-20250805-0173,05/08/2025,09/08/2025,Standard Class,CZ-6126,Katerina Malá,Corporate,Czechia,Liberec,Liberec Region,46000,West,P-67372,Technology,Copiers,All-in-One Printer,1752.77,4,0.1,135.89
EU-20250716-0174,16/07/2025,18/07/2025,Standard Class,CZ-9707,Anna Procházková,Corporate,Czechia,Olomouc,Olomouc Region,77900,West,P-24288,Furniture,Tables,Conference Table 2m,95.7,6,0,18.09
EU-20250605-0175,05/06/2025,09/06/2025,First Class,CZ-2098,Anna Procházková,Home Office,Czechia,Hradec Králové,Hradec Králové Region,50002,East,P-33411,Office Supplies,Art,Marker Set 24,500.31,9,0,139.08
EU-20240622-0176,22/06/2024,24/06/2024,First Class,CZ-5179,Eva Dvořáková,Corporate,Czechia,Brno,South Moravian,60200,Central,P-58901,Office Supplies,Paper,A4 Copy Paper 500,1514.77,4,0.1,47.1
EU-20230914-0177,14/09/2023,15/09/2023,Second Class,CZ-1933,Petr Svoboda,Consumer,Czechia,Liberec,Liberec Region,46000,Central,P-29982,Furniture,Bookcases,IKEA Billy Bookcase,1143.75,5,0.4,-404.25
EU-20250303-0178,03/03/2025,06/03/2025,First Class,CZ-4610,Katerina Malá,Home Office,Czechia,České Budějovice,South Bohemian,37001,South,P-31563,Furniture,Tables,Conference Table 2m,1122.57,3,0,306.53
EU-20240603-0179,03/06/2024,09/06/2024,First Class,CZ-2050,Lukáš Černý,Home Office,Czechia,České Budějovice,South Bohemian,37001,South,P-95553,Furniture,Chairs,Ergo Mesh Chair,96.84,1,0,-2.43
EU-20250728-0180,28/07/2025,01/08/2025,Same Day,CZ-2875,Jan Novak,Corporate,Czechia,Brno,South Moravian,60200,East,P-44531,Technology,Phones,Business Phone Pro,916.1,3,0.2,-8.1
EU-20241226-0181,26/12/2024,31/12/2024,Same Day,CZ-7644,Tomas Horák,Home Office,Czechia,Brno,South Moravian,60200,West,P-59268,Furniture,Chairs,Executive Leather Chair,2532.69,9,0,727.65
EU-20241217-0182,17/12/2024,17/12/2024,Same Day,CZ-9357,Eva Dvořáková,Corporate,Czechia,České Budějovice,South Bohemian,37001,Central,P-36143,Technology,Copiers,Office Copier 3000,2377.44,8,0,513.97
EU-20230412-0183,12/04/2023,12/04/2023,Second Class,CZ-1778,Jan Novak,Home Office,Czechia,Olomouc,Olomouc Region,77900,West,P-42981,Furniture,Chairs,Ergo Mesh Chair,2377.51,9,0.2,516.84
EU-20250607-0184,07/06/2025,12/06/2025,First Class,CZ-3720,Lukáš Černý,Corporate,Czechia,České Budějovice,South Bohemian,37001,Central,P-84441,Furniture,Tables,Conference Table 2m,3382.56,9,0,609.84
EU-20230102-0185,02/01/2023,02/01/2023,First Class,CZ-2949,Petr Svoboda,Consumer,Czechia,Prague,Prague Region,11000,East,P-98652,Office Supplies,Art,Highlighters Neon 6,778.04,2,0,212.15
EU-20230615-0186,15/06/2023,21/06/2023,Second Class,CZ-4041,Katerina Malá,Home Office,Czechia,Liberec,Liberec Region,46000,East,P-75641,Technology,Copiers,All-in-One Printer,263.4,6,0,34.09
EU-20231113-0187,13/11/2023,15/11/2023,Same Day,CZ-1634,Eva Dvořáková,Corporate,Czechia,Ostrava,Moravian-Silesian,70030,East,P-11925,Furniture,Tables,Coffee Table Modern,61.53,1,0.3,-3.67
EU-20240220-0188,20/02/2024,20/02/2024,First Class,CZ-4389,Eva Dvořáková,Home Office,Czechia,Liberec,Liberec Region,46000,South,P-35683,Technology,Copiers,Office Copier 3000,2694.69,9,0,334.52
EU-20230727-0189,27/07/2023,30/07/2023,First Class,CZ-1021,Lukáš Černý,Consumer,Czechia,Hradec Králové,Hradec Králové Region,50002,East,P-84137,Technology,Copiers,Office Copier 3000,1090.09,7,0.1,58.77
EU-20230114-0190,14/01/2023,16/01/2023,Second Class,CZ-2560,Eva Dvořáková,Consumer,Czechia,České Budějovice,South Bohemian,37001,Central,P-89148,Furniture,Bookcases,OfficePro Bookcase,2187.45,9,0,279.94
EU-20231222-0191,22/12/2023,26/12/2023,Second Class,CZ-2927,Jakub Veselý,Home Office,Czechia,Prague,Prague Region,11000,East,P-38380,Furniture,Chairs,Ergo Mesh Chair,557.62,3,0.4,-320.99
EU-20250322-0192,22/03/2025,23/03/2025,Same Day,CZ-9946,Katerina Malá,Consumer,Czechia,Ostrava,Moravian-Silesian,70030,South,P-55500,Furniture,Bookcases,IKEA Billy Bookcase,2771.3,7,0,386.65
EU-20250327-0193,27/03/2025,01/04/2025,Same Day,CZ-1158,Anna Procházková,Home Office,Czechia,České Budějovice,South Bohemian,37001,East,P-69321,Technology,Copiers,Office Copier 3000,32.59,1,0.2,5.7
EU-20250101-0194,01/01/2025,04/01/2025,Same Day,CZ-2712,Tomas Horák,Corporate,Czechia,České Budějovice,South Bohemian,37001,Central,P-90818,Technology,Phones,Business Phone Pro,1341.5,4,0.1,115.83
EU-20250515-0195,15/05/2025,18/05/2025,Second Class,CZ-2394,Lukáš Černý,Home Office,Czechia,Ostrava,Moravian-Silesian,70030,Central,P-55241,Office Supplies,Art,Highlighters Neon 6,1165.76,4,0,62.46
EU-20240705-0196,05/07/2024,09/07/2024,Standard Class,CZ-4591,Lukáš Černý,Home Office,Czechia,Olomouc,Olomouc Region,77900,West,P-36723,Furniture,Tables,Conference Table 2m,1232.87,3,0.1,178.14
EU-20240609-0197,09/06/2024,14/06/2024,Standard Class,CZ-1001,Anna Procházková,Corporate,Czechia,České Budějovice,South Bohemian,37001,Central,P-43142,Furniture,Bookcases,OfficePro Bookcase,2866.31,7,0.1,153.94
EU-20231114-0198,14/11/2023,19/11/2023,First Class,CZ-5599,Anna Procházková,Corporate,Czechia,Hradec Králové,Hradec Králové Region,50002,West,P-45046,Office Supplies,Storage,Plastic Storage Box,1256.7,6,0,241.96
EU-20230525-0199,25/05/2023,27/05/2023,Standard Class,CZ-9219,Katerina Malá,Corporate,Czechia,Plzeň,Plzeň Region,30100,West,P-77649,Office Supplies,Binders,Heavy-Duty Binder,365.64,2,0,34.74
EU-20240228-0200,28/02/2024,02/03/2024,Second Class,CZ-1629,Tomas Horák,Home Office,Czechia,Liberec,Liberec Region,46000,South,P-92189,Furniture,Bookcases,IKEA Billy Bookcase,2148.5,5,0,654.16
EU-20231003-0201,03/10/2023,05/10/2023,Second Class,CZ-8115,Jakub Veselý,Consumer,Czechia,Prague,Prague Region,11000,East,P-98576,Office Supplies,Binders,Staples Binders Pack,1519.11,9,0,306.54
EU-20230501-0202,01/05/2023,03/05/2023,Second Class,CZ-4568,Jakub Veselý,Consumer,Czechia,Liberec,Liberec Region,46000,West,P-19847,Furniture,Chairs,Ergo Mesh Chair,780,6,0,87.54
EU-20250814-0203,14/08/2025,17/08/2025,Standard Class,CZ-4953,Anna Procházková,Corporate,Czechia,Brno,South Moravian,60200,West,P-91537,Technology,Copiers,All-in-One Printer,2422.86,6,0,199.16
EU-20250307-0204,07/03/2025,07/03/2025,First Class,CZ-6178,Anna Procházková,Home Office,Czechia,Hradec Králové,Hradec Králové Region,50002,West,P-39856,Technology,Phones,Business Phone Pro,230.54,5,0.3,-36.07
EU-20230804-0205,04/08/2023,06/08/2023,Standard Class,CZ-1125,Jakub Veselý,Consumer,Czechia,Brno,South Moravian,60200,East,P-55272,Technology,Accessories,Wireless Mouse,614.59,4,0.4,-140.54
EU-20230703-0206,03/07/2023,09/07/2023,Standard Class,CZ-7294,Katerina Malá,Home Office,Czechia,Olomouc,Olomouc Region,77900,East,P-32911,Office Supplies,Binders,Heavy-Duty Binder,2603.02,9,0.1,722.26
EU-20250115-0207,15/01/2025,18/01/2025,Standard Class,CZ-5470,Katerina Malá,Consumer,Czechia,Brno,South Moravian,60200,East,P-20225,Furniture,Chairs,Ergo Mesh Chair,254.48,4,0.1,15.99
EU-20231218-0208,18/12/2023,23/12/2023,Same Day,CZ-6238,Eva Dvořáková,Home Office,Czechia,Ostrava,Moravian-Silesian,70030,South,P-25577,Technology,Accessories,USB-C Hub 7-in-1,618.85,7,0.1,65.5
EU-20240621-0209,21/06/2024,27/06/2024,Second Class,CZ-1986,Jan Novak,Corporate,Czechia,České Budějovice,South Bohemian,37001,West,P-52823,Furniture,Bookcases,Classic Oak Bookcase,380.56,2,0,61.88
EU-20230527-0210,27/05/2023,02/06/2023,Same Day,CZ-9125,Lukáš Černý,Home Office,Czechia,Liberec,Liberec Region,46000,South,P-46059,Furniture,Bookcases,OfficePro Bookcase,1435.61,4,0.1,266.65
EU-20230610-0211,10/06/2023,10/06/2023,First Class,CZ-6208,Lukáš Černý,Consumer,Czechia,Liberec,Liberec Region,46000,East,P-82460,Furniture,Tables,Standing Desk 120cm,503.1,6,0,24.91
EU-20240901-0212,01/09/2024,05/09/2024,First Class,CZ-2000,Eva Dvořáková,Corporate,Czechia,Hradec Králové,Hradec Králové Region,50002,South,P-35426,Furniture,Chairs,Executive Leather Chair,3530.52,9,0,380.88
EU-20250401-0213,01/04/2025,07/04/2025,Same Day,CZ-3772,Petr Svoboda,Home Office,Czechia,Liberec,Liberec Region,46000,West,P-13726,Office Supplies,Art,Highlighters Neon 6,435.11,1,0,83.15
EU-20250703-0214,03/07/2025,06/07/2025,First Class,CZ-9927,Lukáš Černý,Consumer,Czechia,Olomouc,Olomouc Region,77900,West,P-32443,Office Supplies,Paper,Photo Paper Glossy,1996.79,7,0.1,-215.15
EU-20250831-0215,31/08/2025,01/09/2025,Same Day,CZ-3989,Jan Novak,Corporate,Czechia,Ostrava,Moravian-Silesian,70030,South,P-87576,Office Supplies,Art,Highlighters Neon 6,36.78,3,0,3.35
EU-20240329-0216,29/03/2024,01/04/2024,Standard Class,CZ-9234,Petr Svoboda,Home Office,Czechia,Hradec Králové,Hradec Králové Region,50002,East,P-36966,Technology,Accessories,USB-C Hub 7-in-1,1389.53,8,0.1,295.14
EU-20240302-0217,02/03/2024,06/03/2024,Second Class,CZ-9212,Tomas Horák,Consumer,Czechia,Olomouc,Olomouc Region,77900,Central,P-43174,Technology,Copiers,All-in-One Printer,733.37,2,0.1,172.45
EU-20250303-0218,03/03/2025,06/03/2025,Same Day,CZ-7012,Jan Novak,Corporate,Czechia,Plzeň,Plzeň Region,30100,East,P-60115,Furniture,Bookcases,IKEA Billy Bookcase,763.98,5,0.3,-114.48
EU-20241030-0219,30/10/2024,05/11/2024,Standard Class,CZ-8311,Eva Dvořáková,Corporate,Czechia,Olomouc,Olomouc Region,77900,East,P-64691,Technology,Phones,Business Phone Pro,475.56,4,0.1,18.89
EU-20241005-0220,05/10/2024,06/10/2024,Standard Class,CZ-8052,Jan Novak,Consumer,Czechia,Olomouc,Olomouc Region,77900,East,P-73646,Technology,Accessories,Mechanical Keyboard,720.46,2,0,137.42
EU-20240320-0221,20/03/2024,21/03/2024,First Class,CZ-6047,Tomas Horák,Corporate,Czechia,Hradec Králové,Hradec Králové Region,50002,West,P-34611,Technology,Phones,Business Phone Pro,2278.27,8,0.2,-20.68
EU-20240120-0222,20/01/2024,23/01/2024,Second Class,CZ-7284,Petr Svoboda,Consumer,Czechia,České Budějovice,South Bohemian,37001,Central,P-90758,Furniture,Tables,Conference Table 2m,1032.67,6,0.2,-38.75
EU-20250623-0223,23/06/2025,24/06/2025,First Class,CZ-5616,Petr Svoboda,Home Office,Czechia,Brno,South Moravian,60200,East,P-91929,Office Supplies,Paper,Photo Paper Glossy,1122.8,5,0.3,-137.38
EU-20240806-0224,06/08/2024,06/08/2024,Second Class,CZ-7807,Katerina Malá,Home Office,Czechia,Liberec,Liberec Region,46000,Central,P-65826,Technology,Copiers,All-in-One Printer,658.87,9,0.2,-65.7
EU-20230526-0225,26/05/2023,28/05/2023,Same Day,CZ-4040,Jan Novak,Consumer,Czechia,Plzeň,Plzeň Region,30100,Central,P-74174,Technology,Phones,Smartphone X Lite,2685.88,7,0.1,406.06
EU-20241022-0226,22/10/2024,22/10/2024,First Class,CZ-1987,Jakub Veselý,Consumer,Czechia,Ostrava,Moravian-Silesian,70030,West,P-50390,Office Supplies,Storage,File Cabinet 2-Drawer,242.88,2,0,54.36
